transaction_id,customer_id,txn_date,amount
204_6975,204,2025-09-19,23.82
205_6034,205,2025-12-30,41.55
205_1465,205,2025-12-02,55.62
205_2105,205,2025-08-31,2.72
205_8469,205,2025-11-14,22.21
205_3248,205,2026-01-23,22.56
205_4875,205,2026-01-01,41.39
205_8482,205,2025-12-25,22.46
205_2562,205,2025-11-16,12.37
205_9312,205,2026-02-15,11.56
205_4724,205,2025-11-09,43.88
205_9155,205,2025-12-19,25.1
205_8815,205,2025-11-16,33.0
205_1367,205,2026-01-08,6.82
205_1959,205,2025-12-13,7.28
205_6287,205,2025-09-14,11.03
205_2104,205,2025-11-22,12.48
205_3350,205,2025-10-17,39.64
205_8926,205,2025-11-12,44.72
205_9850,205,2026-02-17,5.99
205_2823,205,2025-08-31,8.54
205_1628,205,2025-09-12,93.48
205_4709,205,2025-09-28,14.02
205_8534,205,2025-12-30,15.53
205_2962,205,2025-11-17,29.98
205_6876,205,2025-12-24,27.9
205_5193,205,2025-12-26,21.3
206_4719,206,2025-12-03,2.77
206_4624,206,2026-01-31,8.07
206_4291,206,2025-11-03,45.17
206_3951,206,2026-01-21,11.36
206_5070,206,2025-12-20,34.76
206_5310,206,2025-12-15,19.66
206_1952,206,2025-12-18,21.78
206_7296,206,2026-01-02,60.09
206_8905,206,2025-09-30,17.11
206_6064,206,2025-09-29,43.34
206_2689,206,2025-10-16,22.3
206_2665,206,2025-09-10,4.04
206_9987,206,2025-12-22,45.61
206_7260,206,2025-10-05,10.59
206_9490,206,2025-12-23,73.84
206_2129,206,2025-12-24,3.77
206_3566,206,2025-12-07,8.61
206_6657,206,2025-12-17,7.19
206_8867,206,2025-10-19,23.82
206_9399,206,2025-09-02,20.48
206_6575,206,2025-09-21,35.97
206_2725,206,2025-09-09,3.3
206_1632,206,2025-11-16,54.65
206_7462,206,2025-11-05,18.33
206_9438,206,2025-12-06,14.84
206_6388,206,2026-01-11,17.34
206_4054,206,2025-12-08,34.34
206_3086,206,2026-01-03,6.77
206_3455,206,2025-12-27,4.39
206_9092,206,2025-09-25,15.08
206_5390,206,2026-02-15,18.71
206_5456,206,2026-01-16,38.42
206_1919,206,2025-09-26,20.95
206_4915,206,2025-09-07,114.59
206_8112,206,2025-08-30,344.67
206_9573,206,2025-12-22,4.13
206_2627,206,2025-09-08,27.97
206_3399,206,2025-12-15,63.09
206_1511,206,2026-01-15,117.57
206_6817,206,2026-01-26,18.41
206_4239,206,2025-09-22,67.44
206_8327,206,2026-02-05,32.68
206_5681,206,2026-01-02,15.48
206_6273,206,2025-12-24,77.22
206_9831,206,2025-12-28,29.17
206_2076,206,2025-11-14,9.78
206_5142,206,2025-10-04,10.75
206_3525,206,2026-01-19,12.76
206_7454,206,2025-09-01,10.77
207_8396,207,2026-02-13,2.67
207_3132,207,2026-02-25,75.39
207_2488,207,2026-01-18,88.12
207_4816,207,2025-09-10,41.28
207_7480,207,2025-10-06,6.14
207_4463,207,2025-08-30,46.16
207_1522,207,2025-09-29,145.97
207_6799,207,2025-11-21,25.32
207_5848,207,2025-09-08,14.87
207_1463,207,2026-02-21,61.24
207_7162,207,2025-12-09,16.99
207_8150,207,2026-02-02,68.94
207_1848,207,2025-09-09,28.33
207_6228,207,2025-09-14,24.1
207_4617,207,2025-11-02,20.08
207_5026,207,2025-11-28,9.19
207_2714,207,2025-11-29,8.96
207_7920,207,2025-10-06,13.79
207_6283,207,2026-02-20,12.71
207_9112,207,2025-12-13,7.39
207_1139,207,2025-10-19,21.08
207_2525,207,2025-12-19,235.41
207_1552,207,2025-10-06,5.32
207_5341,207,2026-01-27,46.21
207_2290,207,2025-12-21,30.18
207_7150,207,2025-11-14,12.13
207_6029,207,2026-02-21,4.32
207_2317,207,2025-10-10,6.71
207_1438,207,2025-11-17,43.38
207_5050,207,2026-01-09,257.12
208_5029,208,2026-01-29,9.38
208_3166,208,2025-12-06,16.75
208_6514,208,2025-11-30,26.13
208_7386,208,2025-08-31,63.73
208_5575,208,2025-10-15,69.19
208_2886,208,2025-10-10,11.65
208_7470,208,2025-08-30,2.79
208_5329,208,2026-01-09,6.4
208_4240,208,2025-11-27,20.32
208_3288,208,2026-02-14,34.04
208_4461,208,2025-11-02,14.06
208_1691,208,2025-11-23,6.44
208_3797,208,2026-02-01,17.32
208_7422,208,2025-12-21,8.28
208_6005,208,2025-12-03,13.84
208_5799,208,2026-01-18,10.08
208_1538,208,2025-10-05,59.05
208_1444,208,2026-02-06,7.41
208_4518,208,2025-11-01,4.45
208_8537,208,2025-12-04,13.19
208_5838,208,2025-10-01,22.87
208_7152,208,2025-10-03,43.04
208_6964,208,2025-09-12,169.22
208_4232,208,2025-11-18,88.92
208_3025,208,2026-02-08,1.7
208_2308,208,2025-09-12,3.44
208_9571,208,2026-01-19,34.13
208_7721,208,2025-11-14,4.23
208_7974,208,2026-02-13,33.45
208_5798,208,2026-01-14,11.33
208_3076,208,2025-10-17,172.79
208_6469,208,2026-01-13,119.81
208_2437,208,2026-02-10,9.97
209_2643,209,2025-12-30,27.72
209_5989,209,2025-09-20,25.99
209_9688,209,2026-01-22,9.29
209_4928,209,2026-02-16,114.19
209_9931,209,2026-01-13,7.58
209_8366,209,2025-12-17,1.86
209_3482,209,2025-12-02,10.78
209_7431,209,2025-09-12,9.31
209_7590,209,2025-10-25,6.37
209_6025,209,2026-01-27,31.67
209_2039,209,2026-01-15,2.13
209_4277,209,2025-11-29,2.69
209_2571,209,2025-11-24,27.5
209_2010,209,2025-09-12,6.9
209_1580,209,2025-09-14,13.98
209_8626,209,2025-10-14,17.23
209_5822,209,2025-10-13,30.49
209_2541,209,2026-02-15,31.96
209_4371,209,2025-11-19,63.44
209_1695,209,2025-10-10,6.1
209_7167,209,2025-11-30,16.96
209_1724,209,2025-09-08,7.09
209_4922,209,2026-01-19,6.08
209_4258,209,2026-01-11,12.54
209_3965,209,2025-09-26,11.39
209_8186,209,2025-10-10,40.38
209_6895,209,2025-12-31,31.82
209_8200,209,2025-09-05,137.12
209_8334,209,2025-12-25,21.07
209_7182,209,2026-01-18,55.7
209_1687,209,2025-09-15,34.28
209_9198,209,2026-01-30,5.28
209_3719,209,2026-01-21,4.44
209_5563,209,2025-12-03,27.31
209_3816,209,2026-01-22,171.18
209_6066,209,2025-09-15,7.07
209_7568,209,2025-09-18,55.96
209_3545,209,2026-02-03,12.66
209_9948,209,2025-12-29,4.71
209_4555,209,2025-09-26,22.44
209_6563,209,2025-09-13,4.82
209_2137,209,2025-11-30,4.19
209_7911,209,2026-01-21,23.37
209_3336,209,2025-11-19,3.15
209_8761,209,2026-01-12,45.54
209_4428,209,2025-09-25,6.27
210_1850,210,2026-01-12,45.84
210_8817,210,2025-11-03,13.3
210_7434,210,2025-09-05,7.69
210_5153,210,2026-01-16,114.95
210_6248,210,2025-11-18,18.89
210_4537,210,2025-09-15,10.03
210_6403,210,2026-01-27,12.84
210_3100,210,2026-02-16,16.24
210_1418,210,2026-01-21,8.82
210_5698,210,2026-01-03,57.58
210_3039,210,2025-11-29,12.25
210_1653,210,2025-12-24,44.17
210_7950,210,2025-09-26,12.44
210_9796,210,2025-12-07,57.0
210_6606,210,2025-08-30,26.52
210_1829,210,2025-12-12,11.62
210_1415,210,2026-01-02,9.77
210_1709,210,2025-11-23,21.23
210_4446,210,2026-02-05,332.77
210_8294,210,2025-12-22,6.5
210_7593,210,2025-10-17,29.9
210_1693,210,2026-01-14,11.03
210_6577,210,2026-01-06,30.9
210_5520,210,2026-01-01,11.26
210_6899,210,2025-12-29,12.71
210_7195,210,2025-10-19,26.81
210_3088,210,2025-10-31,34.13
210_4638,210,2025-10-21,88.77
210_4286,210,2025-12-07,49.0
210_5925,210,2025-10-26,19.85
210_3552,210,2025-09-17,78.92
210_8802,210,2025-11-20,10.12
210_3531,210,2025-09-18,34.02
210_3635,210,2025-12-20,9.82
210_6386,210,2026-02-08,24.96
210_5661,210,2025-11-05,30.07
210_1591,210,2025-11-11,1.73
210_4371,210,2025-10-01,9.1
210_5703,210,2025-12-07,80.56
210_9769,210,2025-11-12,9.85
211_7900,211,2025-09-29,6.11
211_2799,211,2025-10-28,7.27
211_4031,211,2026-02-01,7.23
211_3502,211,2025-11-18,25.67
211_3524,211,2026-02-07,6.54
211_7816,211,2025-11-12,13.04
211_4794,211,2025-09-22,230.66
211_5949,211,2026-02-11,18.52
211_9898,211,2025-09-15,2.55
211_7527,211,2025-09-21,8.46
211_5742,211,2025-09-18,9.32
211_8193,211,2025-11-22,3.15
211_5110,211,2025-09-28,11.19
211_3353,211,2025-12-25,39.89
211_6715,211,2025-11-25,24.68
211_2628,211,2026-02-21,18.02
211_6270,211,2025-11-20,82.02
211_6114,211,2026-02-14,233.43
211_4413,211,2026-01-28,56.73
211_5151,211,2025-09-07,42.4
211_5178,211,2026-01-02,5.36
211_2492,211,2025-10-16,34.68
211_2447,211,2026-01-15,10.78
211_8109,211,2025-10-06,14.39
211_5589,211,2025-12-01,79.97
211_1622,211,2025-11-11,10.9
211_5935,211,2026-01-14,42.27
211_7595,211,2025-12-14,5.98
211_9267,211,2025-11-17,19.35
211_8910,211,2025-09-17,21.02
211_4334,211,2025-11-07,51.65
211_8221,211,2025-09-19,44.12
211_6073,211,2026-02-09,67.64
211_1092,211,2025-12-02,11.18
211_1730,211,2025-09-23,37.54
211_6115,211,2025-12-11,44.13
211_7257,211,2025-09-01,9.15
211_4641,211,2026-02-07,74.45
211_5513,211,2026-01-23,47.68
211_5451,211,2026-01-18,95.59
211_1532,211,2025-11-12,5.95
211_5817,211,2025-08-30,18.24
211_9367,211,2025-10-18,31.48
211_7997,211,2026-02-03,8.3
211_6748,211,2025-10-03,35.16
211_3729,211,2026-01-11,6.46
212_2802,212,2025-09-16,28.26
212_4670,212,2025-12-07,22.2
212_9828,212,2025-08-30,34.63
212_1566,212,2026-01-09,8.1
212_4750,212,2026-02-16,13.17
212_3328,212,2026-01-18,16.05
212_2150,212,2025-10-31,12.18
212_1797,212,2025-11-04,10.05
212_1034,212,2025-11-18,22.99
212_5249,212,2025-11-18,430.73
212_4471,212,2025-09-23,7.97
212_7722,212,2025-11-21,24.59
212_7838,212,2025-11-02,5.62
212_4568,212,2025-12-30,15.79
212_9549,212,2025-10-12,43.29
212_2534,212,2025-11-13,20.83
212_3911,212,2026-01-08,9.73
212_2972,212,2025-10-05,4.78
212_5269,212,2025-10-23,22.95
212_8780,212,2025-11-20,8.77
212_9914,212,2025-10-13,20.53
212_8289,212,2026-01-29,180.82
212_1559,212,2025-12-26,66.82
212_8300,212,2025-11-11,33.25
212_8537,212,2025-11-19,43.27
212_6861,212,2026-01-02,60.16
212_1786,212,2025-11-01,8.45
212_2667,212,2025-11-10,9.92
212_2707,212,2025-10-08,16.31
212_1342,212,2026-02-10,38.52
212_3039,212,2025-12-30,20.99
212_2904,212,2026-01-09,20.69
212_5423,212,2026-02-12,21.45
212_2767,212,2025-11-15,11.66
212_3386,212,2025-11-15,45.87
212_7493,212,2025-11-16,49.66
212_1572,212,2026-01-01,15.63
212_2844,212,2025-11-27,9.51
212_1658,212,2025-11-15,22.19
212_6433,212,2025-11-06,76.05
212_4164,212,2025-08-31,26.83
213_5313,213,2025-09-23,17.44
213_6556,213,2025-10-05,8.53
213_3970,213,2025-11-21,20.66
213_1276,213,2025-09-08,3.72
213_2984,213,2025-12-04,92.06
213_5284,213,2025-11-06,31.11
213_6377,213,2025-12-28,21.23
213_7745,213,2026-01-31,31.03
213_8468,213,2025-12-17,35.14
213_7910,213,2025-12-12,5.18
213_2058,213,2025-11-22,54.78
213_1440,213,2025-11-20,71.2
213_8769,213,2026-01-08,57.51
213_5408,213,2025-12-11,28.83
213_9852,213,2025-09-22,64.52
213_1003,213,2025-09-06,3.32
213_3797,213,2026-02-08,57.48
213_8589,213,2025-11-25,18.46
213_3057,213,2026-02-05,26.58
213_1901,213,2025-09-15,71.22
213_3396,213,2025-09-27,10.59
213_7395,213,2025-11-08,20.52
213_6552,213,2025-12-06,26.66
213_5450,213,2025-10-10,30.34
213_8547,213,2026-01-22,7.6
213_9361,213,2025-10-30,32.01
213_9997,213,2025-11-20,11.72
213_8394,213,2025-10-13,102.66
213_8485,213,2026-01-31,16.79
213_6755,213,2025-10-18,18.26
213_8548,213,2025-09-13,4.45
213_8324,213,2026-01-21,54.16
213_9547,213,2025-12-02,4.04
213_7328,213,2025-10-19,14.93
213_9699,213,2025-09-17,116.72
213_2991,213,2025-12-20,22.56
213_4900,213,2026-02-12,14.18
213_3769,213,2025-11-03,2.11
213_6668,213,2025-11-06,29.34
214_9438,214,2025-12-03,67.02
214_5363,214,2025-12-17,29.1
214_4954,214,2025-10-09,38.58
214_8528,214,2026-02-11,5.79
214_5465,214,2026-01-18,18.06
214_2508,214,2025-10-16,79.85
214_8505,214,2025-11-15,35.14
214_5719,214,2025-09-16,54.89
214_4426,214,2025-12-28,33.02
214_9519,214,2026-02-02,35.67
214_9804,214,2025-11-23,5.47
214_9877,214,2025-12-05,20.4
214_5962,214,2025-11-09,7.49
214_9452,214,2025-12-29,2.29
214_1301,214,2025-10-10,18.64
214_2343,214,2025-12-10,14.73
214_2197,214,2025-10-25,29.06
214_8965,214,2026-01-23,12.68
214_4260,214,2025-09-23,44.06
214_2372,214,2026-02-08,7.02
214_5167,214,2025-11-20,7.56
214_5771,214,2026-01-12,19.08
214_5567,214,2025-11-04,9.28
214_9250,214,2026-02-05,28.87
214_3405,214,2025-09-03,22.64
214_9297,214,2025-08-30,27.31
214_9323,214,2026-01-14,4.83
214_6129,214,2026-01-07,3.5
214_6929,214,2026-01-02,57.0
214_6669,214,2025-09-12,21.74
214_3309,214,2025-12-14,16.05
214_5671,214,2026-01-23,23.66
214_1405,214,2025-12-10,27.93
214_4651,214,2026-02-23,202.61
214_4490,214,2025-12-09,24.86
214_4827,214,2025-10-05,75.04
214_9233,214,2025-10-30,9.65
214_3938,214,2025-09-24,7.41
214_1562,214,2025-11-22,6.98
214_8448,214,2025-12-18,10.4
214_2205,214,2026-02-21,56.86
214_4981,214,2026-01-10,24.28
214_6832,214,2025-10-09,2.62
214_8453,214,2025-11-24,51.13
214_7957,214,2025-09-04,13.03
214_8852,214,2026-01-08,26.88
214_7490,214,2025-12-17,275.14
214_6221,214,2025-09-29,40.49
215_3571,215,2026-01-25,8.06
215_1784,215,2025-11-09,45.7
215_7223,215,2025-09-10,23.11
215_9255,215,2025-11-10,7.33
215_8114,215,2026-01-27,31.11
215_3281,215,2026-01-11,12.32
215_8621,215,2025-12-27,375.97
215_6718,215,2025-10-08,23.46
215_2488,215,2025-10-23,27.27
215_1215,215,2025-12-27,40.33
215_4642,215,2025-10-28,6.64
215_8919,215,2025-09-07,102.99
215_5350,215,2026-01-11,179.86
215_8252,215,2026-01-03,13.4
215_3088,215,2025-12-04,52.99
215_5925,215,2025-10-14,4.25
215_9175,215,2025-11-25,54.86
215_3375,215,2025-11-02,58.62
215_7816,215,2025-09-16,12.29
215_8696,215,2026-01-20,18.44
215_9420,215,2026-01-15,46.54
215_5124,215,2025-12-27,84.55
215_4325,215,2025-12-04,42.11
216_7713,216,2025-12-20,24.55
216_3980,216,2025-12-11,3.76
216_8053,216,2025-10-28,26.21
216_1606,216,2025-11-26,11.06
216_8532,216,2025-12-05,43.23
216_9153,216,2025-12-01,13.16
216_5081,216,2026-01-17,8.8
216_8585,216,2026-01-15,42.92
216_6961,216,2026-01-28,29.45
216_3725,216,2025-11-06,55.02
216_7449,216,2026-01-05,8.62
216_5151,216,2025-08-31,183.04
216_4252,216,2025-10-05,15.61
216_5984,216,2025-09-09,9.95
216_9153,216,2026-01-06,2.1
216_2010,216,2025-09-08,18.22
216_4521,216,2025-12-15,7.73
216_9697,216,2025-11-24,46.83
216_7859,216,2025-12-25,28.14
216_8502,216,2025-09-22,12.05
216_9679,216,2025-10-15,39.65
216_2753,216,2025-10-14,52.33
216_2736,216,2025-12-13,40.81
216_2908,216,2025-12-08,3.04
216_5733,216,2025-11-30,17.01
216_9738,216,2025-11-06,11.24
216_4137,216,2025-12-04,119.27
216_4856,216,2026-02-05,35.4
216_2122,216,2026-01-20,17.29
216_6785,216,2026-01-25,7.59
216_7666,216,2025-12-08,12.84
216_8553,216,2025-10-18,9.37
216_8093,216,2025-09-02,22.01
216_4136,216,2026-02-06,35.97
216_3581,216,2025-10-02,73.77
216_3068,216,2025-12-16,33.28
216_9185,216,2025-11-09,29.67
216_5248,216,2025-12-10,61.81
216_2644,216,2026-02-09,164.99
216_9002,216,2025-10-02,43.13
216_1938,216,2025-09-21,7.16
216_2686,216,2025-10-22,29.31
216_1633,216,2025-11-16,11.98
216_7582,216,2025-11-21,3.93
216_4667,216,2025-09-08,3.42
216_3513,216,2025-10-28,9.94
216_7115,216,2025-10-21,4.91
216_7472,216,2025-12-18,18.26
217_5330,217,2026-02-03,7.24
217_8128,217,2025-09-16,9.82
217_4122,217,2025-10-13,10.69
217_8737,217,2025-11-03,8.8
217_4677,217,2025-09-30,18.17
217_1986,217,2025-12-19,16.18
217_2470,217,2025-12-30,15.87
217_5631,217,2025-12-10,7.79
217_4752,217,2025-10-27,16.09
217_3761,217,2025-10-03,26.96
217_8600,217,2025-09-16,17.81
217_6688,217,2025-09-14,31.47
217_9705,217,2026-02-05,17.52
217_5369,217,2026-02-25,56.33
217_6280,217,2025-10-08,7.57
217_6423,217,2026-02-19,14.45
217_6822,217,2026-01-06,17.14
217_9944,217,2025-11-10,57.55
217_5179,217,2026-01-02,20.88
217_5266,217,2026-01-27,12.31
217_4917,217,2025-12-22,25.36
217_9558,217,2025-11-12,5.8
217_4107,217,2025-11-15,22.81
217_1377,217,2025-11-11,34.94
217_4887,217,2025-11-22,29.05
217_2182,217,2026-02-09,27.78
217_7348,217,2026-02-11,30.87
217_9032,217,2025-12-14,109.7
217_9988,217,2025-12-07,10.41
217_5567,217,2026-01-27,12.55
217_7688,217,2026-02-16,8.36
217_8874,217,2026-01-18,47.33
217_2159,217,2026-01-20,55.67
217_5338,217,2025-09-13,19.64
217_1161,217,2026-02-12,21.93
217_8744,217,2026-01-14,2.45
217_4480,217,2025-10-18,35.97
217_2190,217,2025-12-23,5.76
217_2028,217,2025-12-09,82.68
218_8147,218,2025-09-01,10.76
218_9852,218,2025-09-28,34.02
218_9115,218,2025-11-15,63.96
218_5384,218,2026-02-09,29.16
218_8854,218,2026-01-05,5.45
218_4202,218,2025-11-07,3.34
218_1815,218,2026-01-11,67.8
218_2873,218,2026-01-09,107.55
218_8986,218,2025-11-09,22.36
218_8419,218,2026-01-15,13.39
218_5943,218,2025-12-12,97.34
218_7469,218,2026-01-27,10.66
218_8540,218,2026-01-03,57.78
218_2540,218,2025-11-08,5.38
218_5942,218,2025-09-11,36.96
218_3626,218,2025-11-14,2.48
218_5451,218,2025-10-11,127.95
218_1281,218,2026-01-07,32.23
218_8110,218,2025-08-30,14.63
218_3223,218,2025-09-20,15.75
218_8594,218,2025-11-05,24.69
218_9865,218,2025-09-01,1.43
218_2954,218,2025-11-28,8.22
218_8713,218,2025-09-07,4.02
218_3587,218,2025-11-11,43.0
218_6038,218,2025-09-16,10.2
218_9871,218,2026-01-19,68.67
218_5607,218,2025-11-21,93.34
218_2847,218,2026-01-13,9.58
218_7085,218,2025-12-12,545.1
219_3008,219,2025-12-01,160.89
219_5427,219,2025-11-29,6.69
219_1165,219,2026-01-03,26.15
219_5535,219,2025-12-21,8.3
219_2503,219,2025-11-20,26.78
219_7657,219,2026-02-18,15.98
219_1682,219,2025-11-04,162.51
219_2650,219,2025-11-30,40.29
219_6956,219,2025-10-05,87.48
219_4070,219,2025-11-17,8.9
219_6293,219,2025-10-22,10.57
219_4285,219,2026-01-11,49.78
219_6608,219,2025-12-19,59.75
219_2896,219,2025-12-25,13.85
219_3280,219,2025-12-15,3.95
219_6481,219,2026-01-13,136.85
219_4119,219,2025-10-31,3.47
219_3109,219,2026-02-16,41.1
219_2511,219,2026-01-20,49.99
219_6754,219,2026-01-05,12.43
219_4694,219,2025-10-15,9.84
219_1155,219,2025-11-17,39.21
219_4164,219,2025-12-07,11.06
219_3475,219,2026-02-21,4.6
219_6657,219,2025-09-30,28.56
219_9505,219,2026-01-15,10.0
219_5085,219,2025-10-17,5.29
219_5595,219,2025-11-15,30.99
219_7122,219,2026-02-25,57.0
219_2917,219,2026-01-04,8.32
219_7157,219,2025-10-30,13.43
219_3401,219,2025-12-02,22.75
219_6284,219,2025-12-17,11.17
219_7484,219,2025-11-01,36.25
219_8552,219,2025-10-19,74.51
219_3380,219,2026-02-19,9.94
219_5873,219,2026-02-17,42.19
219_7228,219,2026-01-30,12.89
219_6734,219,2025-12-02,78.86
219_4055,219,2025-09-02,91.04
219_2666,219,2025-11-30,5.41
219_5456,219,2026-02-06,42.69
219_4497,219,2025-12-25,41.39
219_6204,219,2025-11-29,18.31
219_8762,219,2025-11-26,3.1
219_7098,219,2025-12-12,3.98
219_9521,219,2025-10-16,16.79
219_3576,219,2025-10-10,12.46
219_6118,219,2025-09-10,11.06
220_5657,220,2025-10-02,1.86
220_1898,220,2025-09-19,40.46
220_6416,220,2026-01-11,7.97
220_9963,220,2025-11-22,29.04
220_3928,220,2026-02-08,29.55
220_1412,220,2026-01-11,37.4
220_9939,220,2026-01-19,13.18
220_7702,220,2025-11-11,21.98
220_6910,220,2025-10-01,37.07
220_3213,220,2026-01-25,42.53
220_2549,220,2025-10-23,19.74
220_5174,220,2025-10-29,36.46
220_3908,220,2026-02-08,2.04
220_3961,220,2025-09-03,1.62
220_7487,220,2025-12-06,40.22
220_1076,220,2025-09-28,57.24
220_3593,220,2025-09-12,27.12
220_1605,220,2025-12-04,19.15
220_5343,220,2025-09-11,24.64
220_2638,220,2025-10-20,83.01
220_5141,220,2025-12-03,52.82
220_5021,220,2026-01-06,5.09
220_6835,220,2025-10-28,7.82
220_4827,220,2025-09-03,13.91
220_4476,220,2025-09-11,30.48
220_5816,220,2026-02-07,17.98
220_8322,220,2025-10-06,16.96
220_9253,220,2025-09-05,17.72
220_2218,220,2025-12-08,4.09
220_8128,220,2025-12-16,6.5
220_8717,220,2025-11-26,45.53
221_8390,221,2025-11-25,14.97
221_7322,221,2026-01-10,51.65
221_1040,221,2026-01-23,26.95
221_8748,221,2026-01-07,13.44
221_5911,221,2025-10-17,42.32
221_3718,221,2026-02-10,65.63
221_3481,221,2026-01-17,21.94
221_6472,221,2026-01-05,66.39
221_9609,221,2026-02-03,12.64
221_8885,221,2025-10-18,29.29
221_2320,221,2025-11-08,16.4
221_8228,221,2025-10-14,94.82
221_6000,221,2025-10-06,118.3
221_7813,221,2026-01-13,8.31
221_7418,221,2025-09-17,19.27
221_3336,221,2026-01-11,25.85
221_4067,221,2025-10-16,43.78
221_3827,221,2026-02-21,42.56
221_9997,221,2026-02-21,4.46
221_2990,221,2025-10-08,96.58
221_3786,221,2025-12-06,8.68
221_7046,221,2025-10-23,70.02
221_9383,221,2025-12-28,6.97
221_1229,221,2025-12-14,36.85
221_7774,221,2025-11-27,8.92
221_4315,221,2025-11-23,186.95
221_6817,221,2025-12-28,23.02
221_9197,221,2025-11-05,82.57
221_3260,221,2025-12-04,75.28
221_8745,221,2026-02-01,140.32
221_6022,221,2026-02-07,18.73
221_1776,221,2025-12-31,7.26
221_2666,221,2025-12-28,8.83
221_8398,221,2025-11-09,25.29
221_4879,221,2025-09-19,7.17
221_7913,221,2025-10-08,216.27
221_7558,221,2025-10-16,16.68
221_6464,221,2025-10-24,10.83
221_8754,221,2025-12-17,6.69
222_3111,222,2026-02-08,1.99
222_3442,222,2026-01-15,35.47
222_5898,222,2025-11-01,9.49
222_2082,222,2025-09-11,5.55
222_2603,222,2026-01-01,110.77
222_4923,222,2025-12-31,248.7
222_9780,222,2026-02-21,21.47
222_7536,222,2025-08-30,39.69
222_5377,222,2026-01-09,36.2
222_7629,222,2025-11-18,54.8
222_6264,222,2025-12-05,7.75
222_9060,222,2025-10-09,26.51
222_7694,222,2025-10-03,22.86
222_5913,222,2025-11-19,15.76
222_7903,222,2025-10-05,8.23
222_7956,222,2026-01-12,63.9
222_2801,222,2025-10-31,43.13
222_4959,222,2025-09-24,144.39
222_4848,222,2025-11-06,47.21
222_2354,222,2025-10-08,10.35
222_8603,222,2025-12-15,62.43
222_3317,222,2025-09-25,27.55
222_8968,222,2025-12-20,10.05
222_6459,222,2026-02-01,60.88
222_9182,222,2025-12-16,20.49
222_8301,222,2025-12-30,6.9
222_3531,222,2025-12-12,14.63
222_8862,222,2025-12-25,107.11
222_6175,222,2026-02-14,128.37
222_8125,222,2025-11-14,61.42
222_5226,222,2025-12-21,10.22
222_5983,222,2025-12-07,75.38
222_1449,222,2025-12-21,12.04
222_3651,222,2025-11-27,38.18
222_6769,222,2026-01-15,66.19
223_2248,223,2026-02-20,30.22
223_7294,223,2026-01-18,49.18
223_3817,223,2025-11-24,7.0
223_9816,223,2026-01-02,49.53
223_9633,223,2025-12-18,27.76
223_7819,223,2025-11-25,172.13
223_6841,223,2025-10-05,11.17
223_7316,223,2026-02-08,8.38
223_9472,223,2025-10-11,18.14
223_9155,223,2026-01-11,11.47
223_2221,223,2025-11-06,45.46
223_4859,223,2026-01-12,7.65
223_9250,223,2025-11-21,13.8
223_4588,223,2025-12-05,53.66
223_1516,223,2026-02-08,7.68
223_2121,223,2026-01-24,37.05
223_9218,223,2025-10-07,8.18
223_1907,223,2025-09-13,19.7
223_9489,223,2025-11-14,47.79
223_1567,223,2026-02-03,15.41
223_2078,223,2025-09-26,26.95
223_8429,223,2026-02-09,87.13
223_7646,223,2025-10-01,388.47
223_7634,223,2025-10-21,10.7
223_8680,223,2025-12-08,28.44
223_3777,223,2025-11-26,55.23
223_5639,223,2025-12-18,25.67
223_2399,223,2025-09-08,21.28
223_1873,223,2025-12-13,3.27
223_8606,223,2026-01-12,10.3
223_7281,223,2025-12-04,28.79
223_3657,223,2026-01-05,24.02
224_7783,224,2025-09-11,16.88
224_8438,224,2025-10-08,7.51
224_9144,224,2026-01-28,7.31
224_2137,224,2025-09-25,12.47
224_4560,224,2026-02-14,161.81
224_5822,224,2025-09-15,74.82
224_3566,224,2026-01-26,11.36
224_5307,224,2025-11-27,37.87
224_4371,224,2025-09-21,30.19
224_6250,224,2025-10-27,7.87
224_6136,224,2025-12-21,5.32
224_8600,224,2025-10-16,6.38
224_6447,224,2025-12-22,9.27
224_2390,224,2025-09-23,27.97
224_5702,224,2026-01-07,13.32
224_9678,224,2025-09-12,13.83
224_1949,224,2025-11-26,8.49
224_8196,224,2026-01-19,22.96
224_9891,224,2026-01-12,6.38
224_4920,224,2025-09-07,240.0
224_7142,224,2025-12-21,12.22
224_9495,224,2025-10-06,3.72
224_4107,224,2025-10-25,6.96
224_1641,224,2025-10-29,2.79
224_3410,224,2025-10-21,11.25
224_4445,224,2025-08-30,14.28
224_5645,224,2025-09-13,18.85
224_8030,224,2025-09-21,13.23
224_8711,224,2025-12-17,54.11
224_2442,224,2026-01-11,11.09
224_7129,224,2025-09-03,13.79
224_7505,224,2025-09-07,8.27
224_6729,224,2025-10-14,56.14
224_7881,224,2025-10-04,3.62
224_2486,224,2026-01-12,5.64
224_4878,224,2025-12-08,44.0
224_6978,224,2025-12-05,47.48
224_3614,224,2026-02-14,25.28
224_9741,224,2026-02-07,65.53
224_3094,224,2025-11-14,68.35
224_8379,224,2026-01-20,13.69
224_5618,224,2025-10-12,156.14
224_2657,224,2025-09-30,6.78
224_9824,224,2025-10-04,44.63
224_7738,224,2025-10-28,33.77
224_1486,224,2025-09-16,73.25
224_2405,224,2025-10-26,9.25
224_7826,224,2025-10-20,70.95
225_7948,225,2025-11-14,25.74
225_8676,225,2026-01-10,12.06
225_7236,225,2025-10-05,11.03
