transaction_id,customer_id,txn_date,amount
83_7274,83,2025-10-04,17.52
84_3466,84,2026-02-25,8.6
84_3462,84,2026-02-05,59.5
84_1529,84,2025-09-08,6.5
84_4079,84,2025-08-30,7.92
84_6736,84,2025-09-19,10.92
84_4281,84,2026-02-16,7.3
84_6470,84,2025-12-20,163.31
84_4910,84,2026-01-29,8.16
84_5691,84,2026-02-22,1.71
84_1783,84,2025-12-09,14.87
84_4408,84,2025-09-04,10.68
84_4911,84,2026-02-03,14.37
84_3584,84,2025-12-29,3.34
84_4128,84,2026-02-25,17.14
84_2872,84,2026-01-28,24.97
84_3356,84,2025-11-29,10.45
84_5504,84,2025-10-27,13.65
84_1209,84,2025-11-28,5.16
84_9977,84,2025-10-18,68.57
84_6303,84,2025-12-03,10.5
84_4207,84,2025-09-08,33.42
84_4487,84,2026-01-31,3.85
84_2038,84,2025-11-30,12.84
84_5879,84,2026-02-15,4.58
84_4221,84,2025-12-27,106.94
84_6990,84,2025-10-02,12.71
84_8711,84,2026-01-13,22.43
84_2437,84,2025-10-05,58.56
84_7805,84,2025-10-09,23.73
84_9315,84,2026-01-02,33.66
84_4755,84,2025-09-18,47.83
84_2304,84,2026-01-28,5.71
85_5306,85,2025-11-06,6.85
85_9965,85,2026-01-11,44.53
85_8995,85,2025-12-14,31.42
85_2952,85,2026-01-16,17.25
85_3651,85,2025-11-04,57.98
85_1311,85,2026-01-05,16.71
85_1789,85,2025-12-01,6.7
85_6027,85,2025-11-09,106.84
85_4266,85,2025-12-19,8.15
85_1680,85,2025-10-29,70.64
85_2208,85,2025-09-27,30.15
85_4719,85,2025-09-28,59.66
85_1648,85,2026-01-01,24.77
85_1700,85,2026-01-04,38.32
85_6460,85,2025-08-30,6.69
85_8290,85,2025-10-17,23.64
85_4260,85,2026-01-31,6.94
85_2153,85,2025-10-20,3.48
85_3397,85,2025-09-18,8.49
85_3741,85,2026-01-24,11.49
85_8589,85,2025-09-06,10.63
85_6596,85,2025-10-22,18.76
85_1963,85,2026-01-26,96.44
85_6577,85,2026-01-15,42.36
85_7951,85,2025-10-18,10.19
85_3353,85,2025-11-03,49.76
85_9608,85,2026-02-10,71.63
85_8580,85,2025-12-10,39.8
85_3861,85,2025-09-27,48.71
85_1632,85,2025-10-08,3.91
85_4617,85,2026-02-05,11.93
85_7816,85,2025-10-02,15.76
85_9080,85,2025-09-18,25.33
85_7319,85,2025-09-19,11.58
85_9465,85,2025-10-21,19.9
85_8685,85,2025-12-16,3.79
85_1113,85,2026-02-24,4.51
85_3165,85,2026-02-07,23.03
85_5124,85,2025-12-18,20.6
85_5797,85,2026-02-09,9.81
85_4976,85,2025-11-24,45.13
85_3157,85,2025-12-04,25.97
85_8112,85,2025-09-25,22.59
85_3050,85,2026-02-18,3.79
86_8853,86,2025-09-24,24.76
86_6963,86,2025-09-06,30.23
86_6059,86,2025-11-08,4.56
86_5698,86,2025-11-19,4.73
86_3535,86,2026-01-26,70.72
86_9967,86,2025-10-24,18.02
86_5155,86,2026-02-12,13.76
86_4335,86,2026-01-24,26.92
86_3568,86,2025-10-24,6.04
86_3724,86,2025-09-08,25.53
86_4286,86,2026-02-07,32.67
86_6901,86,2025-09-30,51.72
86_7212,86,2026-01-30,65.55
86_7634,86,2026-02-09,1.83
86_4585,86,2025-10-03,16.11
86_1938,86,2025-10-24,9.05
86_7133,86,2026-02-20,20.92
86_6761,86,2026-01-16,33.07
86_7052,86,2026-02-08,42.68
86_6000,86,2025-09-02,7.4
86_9952,86,2025-11-01,33.74
86_8595,86,2025-11-23,15.11
86_2566,86,2026-02-10,38.1
86_6330,86,2025-12-08,24.33
86_2273,86,2025-12-10,25.5
86_7035,86,2025-12-25,11.43
86_7397,86,2026-01-28,19.43
86_8759,86,2025-10-05,10.69
86_9750,86,2026-02-23,26.39
86_4166,86,2026-01-24,177.43
86_3915,86,2025-10-12,24.39
86_3224,86,2025-09-01,24.27
86_6591,86,2025-09-06,7.74
86_6777,86,2026-02-09,55.04
86_3913,86,2025-10-07,21.57
86_4377,86,2025-12-21,17.98
86_3452,86,2025-09-28,15.01
86_3694,86,2025-09-24,19.23
86_7976,86,2026-02-10,13.27
86_2806,86,2026-01-16,3.92
86_9888,86,2025-12-27,13.13
86_7219,86,2025-12-02,23.36
86_2237,86,2025-11-18,143.03
86_7953,86,2026-01-08,47.59
87_5099,87,2025-09-01,3.69
87_1599,87,2025-10-26,45.61
87_1329,87,2026-02-22,45.48
87_6774,87,2025-11-01,15.2
87_1230,87,2025-10-26,156.51
87_5750,87,2026-02-19,42.25
87_6902,87,2025-12-19,32.85
87_2878,87,2025-12-07,62.39
87_9320,87,2025-10-02,5.97
87_6383,87,2025-12-22,14.93
87_2096,87,2025-12-11,65.04
87_5308,87,2025-12-11,11.89
87_3994,87,2025-09-08,7.69
87_6806,87,2025-10-29,42.5
87_1318,87,2025-11-21,20.53
87_8833,87,2025-09-22,7.23
87_7355,87,2025-10-18,8.06
87_6245,87,2025-12-21,204.59
87_7789,87,2025-11-25,36.73
87_6923,87,2026-01-27,43.02
87_8943,87,2025-12-28,45.88
87_7228,87,2026-01-17,14.28
87_5126,87,2026-01-21,34.28
87_7131,87,2026-01-14,24.17
87_5643,87,2025-11-03,31.59
87_8574,87,2025-11-09,6.88
87_3201,87,2025-12-04,73.87
87_2857,87,2025-12-11,5.28
87_6384,87,2025-12-05,76.45
87_2754,87,2025-09-04,19.9
87_1826,87,2025-11-23,16.1
87_2165,87,2026-02-17,18.26
87_8435,87,2025-12-28,14.4
87_7012,87,2026-01-11,9.34
87_2201,87,2025-09-14,18.28
87_6361,87,2026-02-03,26.16
87_6116,87,2026-01-07,19.29
87_1757,87,2025-10-25,29.92
87_1282,87,2026-01-17,25.67
87_1412,87,2026-01-19,17.07
87_8943,87,2025-08-31,8.4
87_2230,87,2025-11-11,12.17
87_1370,87,2025-12-13,32.44
88_7604,88,2025-10-12,40.7
88_7970,88,2025-12-29,25.23
88_9635,88,2025-10-02,11.16
88_6988,88,2025-11-06,25.3
88_5169,88,2026-01-13,33.45
88_5478,88,2025-10-29,9.71
88_8954,88,2025-08-31,208.06
88_2745,88,2026-02-01,8.49
88_8125,88,2025-11-02,8.42
88_1469,88,2025-09-15,58.19
88_6662,88,2025-12-12,9.38
88_5612,88,2026-01-19,29.53
88_2287,88,2025-09-18,131.48
88_4945,88,2025-11-29,41.27
88_7208,88,2026-02-08,17.91
88_1325,88,2026-02-11,23.28
88_9022,88,2025-09-03,16.39
88_3747,88,2025-12-31,9.28
88_1575,88,2026-02-09,87.59
88_2001,88,2026-02-13,23.16
88_7109,88,2026-01-10,13.65
88_9547,88,2026-02-04,2.52
88_1945,88,2025-12-23,31.67
88_7533,88,2025-09-16,16.17
88_2697,88,2025-11-17,20.67
88_8237,88,2025-10-08,20.53
88_2675,88,2025-10-11,12.38
89_9086,89,2025-09-07,19.18
89_2965,89,2025-12-28,7.35
89_9364,89,2025-09-28,7.11
89_3616,89,2026-01-11,75.76
89_1584,89,2026-01-24,182.94
89_5802,89,2026-02-22,38.73
89_1542,89,2026-01-29,23.49
89_4126,89,2025-12-18,30.88
89_1549,89,2025-10-05,46.81
89_3772,89,2026-02-02,143.91
89_2914,89,2025-09-04,11.79
89_4393,89,2025-12-12,20.95
89_7555,89,2025-09-24,3.85
89_7876,89,2025-11-19,12.44
89_5219,89,2025-11-03,4.6
89_1191,89,2025-12-28,1.2
89_3107,89,2026-01-26,5.42
89_3347,89,2025-11-17,120.64
89_5593,89,2025-09-12,70.03
89_6149,89,2025-11-11,31.91
89_8647,89,2025-09-12,22.96
89_8459,89,2025-12-17,13.96
89_3583,89,2025-11-24,111.18
89_1103,89,2025-12-12,17.08
89_2705,89,2025-10-28,31.14
89_5377,89,2025-12-20,5.24
89_6817,89,2025-09-13,13.52
89_9278,89,2025-09-04,188.36
89_9937,89,2025-12-26,7.85
89_9253,89,2025-12-24,52.68
89_3957,89,2025-12-26,14.8
89_3902,89,2026-01-22,9.71
89_2766,89,2025-10-19,18.14
89_4311,89,2025-11-07,12.73
89_1457,89,2025-10-05,35.69
89_8062,89,2025-10-03,59.32
89_8699,89,2026-02-11,6.85
89_7062,89,2025-12-28,19.29
89_5833,89,2025-11-06,3.03
89_8357,89,2025-12-11,44.57
89_2508,89,2025-10-27,28.13
89_1308,89,2025-12-08,20.92
89_4699,89,2025-10-15,15.44
89_9840,89,2026-01-25,15.13
90_8780,90,2025-10-22,5.57
90_6991,90,2025-10-14,79.15
90_5219,90,2025-10-14,32.94
90_7473,90,2026-01-16,56.22
90_1506,90,2025-11-08,4.1
90_8325,90,2025-11-04,4.62
90_3835,90,2025-10-15,14.26
90_2368,90,2025-09-13,13.66
90_6006,90,2025-11-26,25.38
90_3046,90,2026-01-26,115.85
90_1007,90,2025-11-11,19.22
90_1625,90,2025-10-03,8.22
90_4986,90,2025-11-06,3.89
90_4006,90,2025-09-24,15.4
90_3291,90,2026-01-22,79.05
90_6572,90,2026-01-29,4.55
90_2903,90,2025-09-16,3.42
90_2562,90,2025-11-21,9.73
90_7535,90,2025-12-11,8.37
90_5025,90,2025-10-22,26.88
90_4859,90,2025-11-26,13.96
90_9168,90,2026-01-10,35.87
90_6856,90,2025-10-10,57.26
91_4530,91,2026-02-11,44.33
91_2393,91,2025-12-01,6.56
91_7557,91,2025-09-06,16.18
91_6841,91,2025-12-17,7.85
91_3190,91,2025-10-09,6.4
91_6361,91,2025-12-21,6.47
91_5918,91,2025-10-20,26.27
91_5919,91,2025-09-11,8.82
91_4861,91,2025-10-07,8.11
91_4952,91,2025-10-29,65.12
91_1769,91,2025-12-09,11.36
91_6965,91,2025-10-22,14.04
91_2995,91,2026-01-28,21.85
91_3271,91,2025-11-13,11.02
91_7647,91,2025-09-10,13.64
91_8395,91,2025-09-06,6.7
91_1370,91,2025-09-21,5.89
91_2451,91,2025-10-02,73.75
91_8076,91,2025-10-14,25.29
91_7756,91,2026-01-19,12.16
91_5787,91,2025-10-18,44.56
91_8677,91,2026-02-02,9.26
92_8259,92,2025-09-12,219.62
92_7839,92,2025-10-16,9.32
92_9887,92,2026-01-02,49.91
92_4581,92,2025-11-03,16.72
92_5217,92,2025-09-21,15.81
92_8149,92,2025-12-15,39.28
92_4741,92,2026-01-16,50.39
92_6616,92,2025-10-22,55.64
92_3933,92,2025-11-27,3.13
92_2567,92,2025-12-24,12.0
92_9675,92,2025-10-11,50.31
92_8923,92,2025-12-27,12.44
92_3786,92,2026-02-18,31.55
92_1219,92,2025-09-30,53.93
92_5389,92,2026-02-15,9.75
92_6930,92,2025-10-18,14.16
92_4125,92,2025-12-08,8.33
92_2103,92,2025-09-26,7.25
92_2874,92,2025-09-21,7.17
92_7503,92,2026-02-09,5.43
92_8541,92,2025-09-25,16.31
92_1691,92,2025-08-30,8.41
92_1089,92,2026-01-09,13.34
92_6356,92,2025-12-10,23.58
92_3223,92,2026-02-22,14.48
92_7660,92,2025-10-21,60.97
92_3146,92,2025-10-15,8.87
92_9255,92,2026-02-05,182.03
92_2698,92,2026-02-03,30.05
92_8888,92,2026-01-28,31.72
92_5204,92,2025-11-13,12.29
92_8282,92,2025-11-17,4.89
92_5093,92,2025-12-04,23.08
92_9244,92,2025-12-18,4.27
92_2053,92,2025-10-10,75.05
92_5588,92,2026-02-05,5.16
92_8262,92,2025-10-18,40.08
92_2952,92,2026-02-16,12.87
92_8415,92,2025-09-24,13.04
93_8684,93,2026-01-10,122.44
93_6238,93,2025-11-23,53.16
93_5119,93,2026-02-25,37.48
93_2901,93,2025-08-31,6.24
93_1825,93,2025-12-02,9.77
93_4654,93,2026-01-18,5.19
93_3879,93,2025-10-23,41.87
93_1364,93,2025-09-04,19.82
93_2162,93,2026-01-08,14.26
93_4405,93,2026-02-10,171.71
93_2842,93,2025-11-20,4.28
93_9578,93,2025-12-13,96.89
93_8393,93,2025-10-24,11.29
93_7218,93,2025-12-25,12.03
93_6288,93,2025-11-20,39.77
93_3925,93,2025-10-25,3.29
93_1466,93,2025-11-25,65.54
93_3655,93,2026-02-09,41.58
93_6378,93,2026-01-21,46.81
93_6243,93,2026-01-09,1.71
93_6632,93,2025-12-18,49.02
93_3762,93,2025-12-14,9.55
93_7297,93,2025-12-11,9.28
93_1142,93,2025-11-02,28.72
93_6902,93,2025-12-13,21.42
93_3883,93,2025-11-30,15.54
93_9716,93,2025-12-23,5.27
93_4856,93,2026-01-05,12.0
93_5869,93,2025-12-20,17.7
93_4826,93,2025-09-23,5.66
93_6525,93,2025-12-22,31.15
93_5412,93,2025-11-28,20.04
93_2680,93,2026-02-10,96.35
93_7146,93,2025-09-08,19.81
93_8832,93,2025-12-20,13.74
93_5447,93,2026-02-07,8.45
93_2935,93,2025-10-02,60.98
93_9229,93,2025-10-05,75.26
93_6389,93,2025-09-28,30.78
93_4392,93,2025-11-01,19.31
93_8066,93,2025-09-21,17.92
93_4373,93,2025-09-06,40.92
93_8497,93,2025-11-18,12.19
93_5923,93,2026-01-06,294.32
93_9412,93,2026-02-21,45.02
93_7621,93,2025-08-30,12.97
93_6630,93,2025-12-20,24.09
93_1219,93,2026-02-17,8.78
93_9967,93,2025-10-24,104.39
94_5735,94,2025-12-27,5.56
94_5332,94,2025-11-05,87.87
94_2956,94,2025-10-16,15.91
94_8176,94,2025-11-29,34.75
94_5809,94,2026-01-06,7.07
94_5586,94,2025-10-26,36.34
94_2696,94,2026-01-09,27.55
94_3364,94,2025-11-19,10.98
94_9308,94,2025-12-14,41.87
94_4089,94,2026-02-07,123.21
94_9822,94,2025-11-23,25.61
94_6872,94,2025-11-15,22.72
94_2196,94,2026-01-03,22.99
94_5845,94,2025-11-19,14.49
94_2279,94,2025-11-25,33.69
94_3187,94,2026-02-08,12.19
94_8714,94,2026-01-31,3.01
94_5724,94,2025-10-25,17.67
94_3499,94,2025-10-15,13.44
94_4004,94,2025-12-05,41.32
94_7356,94,2025-11-25,12.94
94_4663,94,2025-10-27,11.07
94_4155,94,2025-10-25,49.53
94_6825,94,2026-02-09,14.49
94_8638,94,2026-01-07,6.7
94_3247,94,2025-10-31,10.81
94_1210,94,2025-09-22,38.05
94_3356,94,2025-10-15,121.73
94_7968,94,2025-10-26,38.75
95_5497,95,2025-11-28,17.47
95_3438,95,2025-11-08,37.79
95_9060,95,2026-01-23,18.33
95_5179,95,2025-11-15,14.49
95_4612,95,2026-01-01,14.25
95_4160,95,2025-12-08,20.85
95_4205,95,2025-10-04,14.66
95_9655,95,2026-01-09,351.12
95_2797,95,2025-10-27,27.07
95_2368,95,2026-02-14,27.37
95_7507,95,2026-01-23,23.65
95_2626,95,2026-02-19,9.29
95_8226,95,2026-02-01,5.91
95_2083,95,2025-12-29,25.48
95_5956,95,2025-10-15,7.42
95_4917,95,2025-08-30,15.99
95_5660,95,2025-10-28,4.92
95_6769,95,2025-11-25,17.41
95_7644,95,2026-01-04,7.61
95_5466,95,2025-12-29,65.69
95_5548,95,2025-12-22,5.64
95_3110,95,2025-10-08,135.12
95_2301,95,2025-10-18,12.39
95_4541,95,2026-01-20,15.2
95_3271,95,2026-01-22,22.24
95_7120,95,2025-08-30,36.69
95_7939,95,2026-02-08,35.81
95_4413,95,2025-10-27,5.65
95_1982,95,2025-09-25,119.89
95_3967,95,2026-01-09,71.42
95_4261,95,2026-01-01,32.83
95_4558,95,2025-10-23,35.45
96_1363,96,2025-09-20,10.01
96_2673,96,2025-11-10,49.13
96_9635,96,2025-10-01,3.79
96_4632,96,2025-11-17,94.75
96_3936,96,2025-10-27,48.54
96_6470,96,2025-12-10,6.58
96_5943,96,2025-11-25,19.77
96_3414,96,2025-12-15,7.3
96_9931,96,2025-11-23,31.46
96_3015,96,2026-02-09,14.18
96_8863,96,2025-09-06,18.64
96_8242,96,2026-02-17,34.43
96_5724,96,2025-10-24,35.29
96_8756,96,2025-12-27,33.15
96_8284,96,2026-01-07,20.31
96_4631,96,2025-09-15,35.84
96_4178,96,2025-11-19,31.82
96_1539,96,2025-10-24,16.08
96_9813,96,2026-01-16,21.5
96_9414,96,2026-01-12,10.12
96_1839,96,2025-10-21,45.62
96_1300,96,2025-12-02,11.84
96_4464,96,2026-02-07,12.28
96_4823,96,2025-09-20,33.11
96_6534,96,2025-10-26,70.8
96_7216,96,2025-12-06,51.73
96_4963,96,2025-12-21,29.01
96_9950,96,2025-10-27,16.78
96_7658,96,2025-11-29,38.56
96_3543,96,2025-12-30,19.76
96_6116,96,2025-10-23,63.87
96_2828,96,2026-02-02,15.17
96_6067,96,2025-11-24,4.94
96_2561,96,2025-11-01,17.47
96_7035,96,2025-09-30,22.68
97_4002,97,2026-01-17,105.91
97_4355,97,2025-12-19,15.78
97_6235,97,2025-10-07,24.14
97_5375,97,2026-02-22,7.13
97_4316,97,2025-12-16,12.27
97_7363,97,2025-12-03,7.48
97_4804,97,2025-12-31,6.11
97_9128,97,2025-09-06,26.26
97_8633,97,2025-11-01,37.27
97_6023,97,2025-09-17,29.49
97_5933,97,2025-11-10,33.8
97_4421,97,2025-11-02,18.7
97_9341,97,2025-12-15,99.77
97_6940,97,2025-10-21,18.86
97_9052,97,2025-12-18,43.63
97_7513,97,2025-09-22,14.87
97_4369,97,2025-12-29,29.21
97_7403,97,2025-10-05,13.34
97_8397,97,2025-08-30,53.5
97_9964,97,2025-09-10,75.55
97_5057,97,2025-11-26,17.19
97_8503,97,2025-08-31,60.55
97_4067,97,2025-12-23,140.86
98_2752,98,2025-11-19,15.7
98_1262,98,2025-09-21,7.12
98_4366,98,2025-09-27,7.69
98_5585,98,2025-09-12,33.84
98_4331,98,2026-01-12,1.38
98_1000,98,2025-11-03,132.86
98_3965,98,2025-11-26,40.04
98_2433,98,2025-12-11,8.94
98_6047,98,2025-10-14,24.24
98_7831,98,2025-11-09,50.3
98_6340,98,2025-09-15,39.93
98_5441,98,2025-11-16,5.24
98_2974,98,2026-01-09,8.58
98_6332,98,2025-12-19,43.27
98_7462,98,2026-01-12,20.05
98_4024,98,2025-10-24,2.16
98_6637,98,2025-10-15,131.74
98_5277,98,2025-10-14,9.94
98_7910,98,2026-01-19,17.75
98_8000,98,2025-10-20,41.85
98_2556,98,2025-11-28,43.18
98_5782,98,2026-01-05,14.38
98_9028,98,2025-11-11,40.97
98_3587,98,2025-09-10,25.35
98_2400,98,2025-10-07,6.46
98_4956,98,2025-11-22,16.99
98_1586,98,2025-09-11,46.63
98_4272,98,2026-01-06,19.67
98_1593,98,2026-01-29,3.51
98_5456,98,2025-10-18,68.23
98_4207,98,2025-12-26,8.23
98_9437,98,2026-01-30,36.49
98_5754,98,2026-02-01,6.45
98_5999,98,2026-01-13,37.45
98_9744,98,2025-10-13,122.77
98_1027,98,2025-09-03,25.98
98_7812,98,2025-10-14,14.23
98_6039,98,2025-11-30,78.29
98_7627,98,2025-10-08,44.85
98_4326,98,2026-01-01,9.02
98_2548,98,2025-11-30,37.84
98_6711,98,2025-11-21,38.65
98_2255,98,2025-09-06,9.04
98_1086,98,2026-01-17,46.21
99_8816,99,2026-01-04,10.69
99_7566,99,2025-10-22,3.08
99_4015,99,2025-10-15,24.15
99_3573,99,2026-01-02,9.78
99_7081,99,2026-02-14,7.97
99_6664,99,2025-10-01,22.34
99_7491,99,2025-11-25,18.29
99_6434,99,2026-02-04,74.82
99_5711,99,2026-01-10,72.57
99_7572,99,2026-01-28,51.22
99_5848,99,2025-12-17,43.68
99_4871,99,2025-10-27,32.36
99_8594,99,2025-09-11,12.31
99_9897,99,2025-10-23,20.41
99_7097,99,2025-10-14,23.18
99_7860,99,2026-02-23,3.47
99_9137,99,2025-10-26,10.02
99_4735,99,2026-02-20,15.83
99_8806,99,2025-12-03,32.02
99_1484,99,2026-01-06,74.6
99_4010,99,2025-09-09,51.22
99_4340,99,2026-01-18,6.49
99_2676,99,2025-12-31,8.81
99_3088,99,2026-02-05,18.53
99_5150,99,2025-12-19,44.68
99_9767,99,2025-08-31,86.16
99_9326,99,2026-01-20,19.03
99_3645,99,2025-10-15,19.47
99_6143,99,2026-02-18,7.51
99_5796,99,2026-02-22,97.76
99_6235,99,2026-02-01,4.92
99_4775,99,2025-10-06,20.92
99_3834,99,2025-09-10,14.26
99_7300,99,2026-01-20,2.82
99_7110,99,2025-12-27,31.84
99_5753,99,2025-10-07,18.62
99_6435,99,2025-12-12,54.65
99_5433,99,2025-11-21,114.96
99_3429,99,2026-01-27,47.46
99_4645,99,2025-11-30,6.93
99_2789,99,2026-01-19,105.75
99_2506,99,2026-01-05,31.12
99_6817,99,2025-09-07,29.47
99_1026,99,2025-10-06,17.89
99_6592,99,2026-01-08,29.19
99_4425,99,2026-02-05,2.79
100_4562,100,2026-01-30,47.8
100_3902,100,2025-11-25,8.3
100_5138,100,2025-12-31,121.56
100_3043,100,2025-10-29,10.29
100_2961,100,2025-11-01,51.53
100_7074,100,2025-09-09,2.76
100_1154,100,2025-12-08,17.63
100_7039,100,2026-01-16,4.43
100_5328,100,2026-02-24,9.06
100_4458,100,2025-09-30,8.32
100_3423,100,2025-11-10,6.09
100_2142,100,2025-10-12,18.32
100_3479,100,2025-12-05,16.86
100_3758,100,2025-10-18,15.42
100_7920,100,2026-01-08,28.96
100_9664,100,2025-10-04,58.59
100_3904,100,2025-11-13,18.45
100_2547,100,2025-11-13,158.26
100_5093,100,2025-09-23,23.53
100_4333,100,2026-02-23,38.13
100_7494,100,2026-01-12,89.77
100_9159,100,2026-01-12,111.21
100_5610,100,2026-02-17,238.24
101_5180,101,2025-10-31,104.74
101_7191,101,2026-01-27,19.71
101_5190,101,2026-02-16,19.41
101_2769,101,2025-09-29,57.35
101_5399,101,2025-10-06,19.62
101_3781,101,2025-12-14,8.75
101_6575,101,2025-10-01,4.66
101_2046,101,2025-10-20,6.58
101_6876,101,2026-02-24,15.65
101_8322,101,2025-12-16,13.9
101_8233,101,2025-10-09,21.58
101_5371,101,2025-09-05,101.41
101_6783,101,2025-10-20,26.39
101_3915,101,2026-02-23,62.93
101_8445,101,2025-11-03,57.81
101_9414,101,2025-11-22,30.93
101_6073,101,2025-11-29,13.17
101_4309,101,2026-02-07,40.71
101_9891,101,2025-11-07,29.88
101_9451,101,2025-09-13,15.46
101_9608,101,2025-10-21,38.12
101_7004,101,2025-10-06,21.76
101_6547,101,2025-10-10,64.6
101_3900,101,2025-12-11,29.14
101_1700,101,2025-11-17,165.12
101_5349,101,2025-11-20,126.0
101_8612,101,2025-10-29,8.47
101_6061,101,2025-12-28,17.7
101_1492,101,2025-10-09,67.61
101_8385,101,2025-11-10,39.84
101_2908,101,2026-01-13,3.25
101_1753,101,2025-10-17,65.87
101_2263,101,2025-11-02,12.56
101_6476,101,2025-11-09,13.41
101_9631,101,2026-01-22,32.49
101_7624,101,2026-01-11,7.19
102_5921,102,2026-01-29,21.5
102_3561,102,2026-01-02,4.37
102_1883,102,2025-12-22,266.68
102_3088,102,2025-12-07,19.92
102_8305,102,2025-09-23,45.94
102_9502,102,2026-02-13,16.33
102_7897,102,2025-12-11,99.81
102_5514,102,2026-02-22,8.12
102_1473,102,2026-02-04,18.52
102_7567,102,2026-01-23,17.8
102_8821,102,2025-11-21,130.46
102_6811,102,2025-10-09,8.58
102_4643,102,2025-10-19,20.33
102_8654,102,2025-11-28,14.77
102_8325,102,2025-12-21,6.55
102_4548,102,2026-02-16,1.95
102_4597,102,2025-12-02,6.55
102_6017,102,2025-11-10,9.44
102_8509,102,2025-09-14,6.8
102_2760,102,2025-11-17,38.9
102_3498,102,2025-11-10,53.21
102_9924,102,2025-11-01,5.76
102_1457,102,2025-11-12,63.81
102_7461,102,2025-11-10,57.52
102_2463,102,2026-01-27,30.24
102_1898,102,2025-10-28,39.12
102_9063,102,2025-09-02,10.99
102_1672,102,2025-10-10,6.08
102_3881,102,2026-02-13,29.0
102_8895,102,2026-02-06,13.25
102_1204,102,2025-12-16,17.11
102_1588,102,2025-10-19,3.29
102_7362,102,2025-10-28,16.54
102_8274,102,2025-11-07,7.41
102_1974,102,2026-01-22,4.05
102_8166,102,2025-10-19,2.98
102_5496,102,2025-12-27,55.19
102_9076,102,2026-01-05,684.75
103_8547,103,2025-12-19,5.79
103_3909,103,2025-12-10,31.49
103_5552,103,2026-01-29,9.77
103_1910,103,2025-09-26,6.52
103_2469,103,2026-01-09,11.76
103_2160,103,2025-09-21,27.87
103_4207,103,2025-11-26,8.63
103_6332,103,2025-09-29,8.75
103_6314,103,2025-09-30,13.91
103_6643,103,2026-01-11,26.78
103_6986,103,2025-10-12,11.84
103_9234,103,2025-12-29,9.87
103_1673,103,2026-01-03,20.93
103_1587,103,2026-02-20,11.67
103_4228,103,2026-01-04,9.33
103_6696,103,2025-09-05,14.63
103_7893,103,2026-02-12,8.15
103_5792,103,2026-01-05,13.37
103_5294,103,2025-11-02,58.49
103_6530,103,2026-02-07,5.55
103_8376,103,2026-01-10,12.24
103_3602,103,2025-09-16,0.71
103_4092,103,2026-01-04,14.56
104_6853,104,2026-02-09,9.16
104_7604,104,2025-09-19,30.95
104_1305,104,2025-08-30,9.8
104_4537,104,2026-02-06,7.14
104_4539,104,2025-11-07,15.26
104_2112,104,2026-02-25,32.01
104_6237,104,2025-09-07,10.99
104_1299,104,2026-02-20,25.73
104_9730,104,2025-11-08,19.89
104_3287,104,2025-11-30,7.99
104_7327,104,2025-09-10,9.83
104_5247,104,2026-01-17,31.5
104_5916,104,2025-12-08,7.92
104_6506,104,2025-12-17,13.08
104_2414,104,2026-01-24,52.71
104_1781,104,2026-01-24,39.56
104_2157,104,2025-09-15,104.2
104_9276,104,2026-02-19,3.19
104_6639,104,2026-02-02,49.31
104_5641,104,2025-12-18,13.9
104_5557,104,2026-01-25,40.55
104_8790,104,2026-01-12,67.94
104_8683,104,2026-01-04,22.69
104_9510,104,2025-10-21,24.04
104_1250,104,2025-09-13,12.1
104_3714,104,2025-12-26,39.23
104_2577,104,2025-12-11,61.85
104_6847,104,2025-11-01,36.9
104_4289,104,2025-09-10,38.11
104_7952,104,2025-11-02,34.18
104_7832,104,2025-10-24,3.36
104_8865,104,2026-02-01,21.16
104_6416,104,2025-10-28,5.16
104_1854,104,2026-01-25,12.43
104_9851,104,2026-02-17,19.49
105_6579,105,2025-09-07,22.71
105_4134,105,2025-09-14,19.79
105_5876,105,2026-02-07,8.49
105_6688,105,2025-11-24,25.41
105_8203,105,2026-01-31,27.69
105_6402,105,2026-01-11,54.72
105_3520,105,2026-02-12,12.86
105_5485,105,2026-01-29,32.97
105_1578,105,2025-10-24,55.1
105_3281,105,2025-12-11,82.19
105_5885,105,2025-12-12,15.23
105_8914,105,2025-11-23,10.26
105_3602,105,2025-10-08,2.5
105_8231,105,2025-10-29,39.34
105_9977,105,2025-10-15,6.88
105_5115,105,2026-01-01,61.73
105_7442,105,2025-12-24,43.34
105_6826,105,2025-11-23,11.85
105_7601,105,2026-01-01,15.19
105_9651,105,2026-02-17,20.02
105_1091,105,2025-11-13,2.68
105_2164,105,2025-10-19,27.48
105_7997,105,2025-10-08,33.36
105_5073,105,2025-12-10,2.23
105_4372,105,2026-01-27,10.05
105_2941,105,2026-01-31,28.06
105_4550,105,2026-01-07,48.08
105_2575,105,2026-02-12,41.77
105_5110,105,2025-10-15,189.41
105_2373,105,2026-02-14,1.32
105_5168,105,2026-02-13,53.53
105_2914,105,2025-11-23,261.3
105_8742,105,2025-12-29,62.64
105_3712,105,2025-09-13,29.95
105_5213,105,2025-09-08,101.66
105_2795,105,2025-10-15,102.94
105_1304,105,2026-02-03,9.02
105_1957,105,2025-10-08,14.99
105_2341,105,2025-11-18,11.7
105_3910,105,2026-01-19,27.45
105_6098,105,2025-10-21,29.02
105_6586,105,2026-02-18,12.98
105_2145,105,2026-02-18,4.17
106_6401,106,2025-12-31,7.91
